listing_id,price,make,segment,model_year,vehicle_age,mileage,transmission,fuel_type,engine_size,province,service_history,previous_owners,accident_history,warranty_months,seller_type,colour
SA00845,50500,Ford,Hatchback,2011,15,350000,Manual,Diesel,1.2,Northern Cape,Full,3,No,0,Dealership,Grey
SA00892,166000,Nissan,Hatchback,2025,1,2500,Manual,Petrol,1,Gauteng,Full,1,Yes,60,Dealership,Black
SA00862,159000,Toyota,Bakkie,2016,10,100500,Automatic,Diesel,2.6,Free State,None,4,No,0,Dealership,Red
SA01277,154500,Hyundai,SUV,2018,8,165500,Automatic,Diesel,2.3,Western Cape,Partial,3,No,0,Dealership,Grey
SA01952,285000,Ford,Bakkie,2023,3,55500,Manual,Diesel,2.5,Western Cape,Full,2,No,37,Private,Blue
SA00483,220000,Hyundai,Sedan,2023,3,58000,Automatic,Petrol,1.9,Gauteng,Full,1,No,24,Private,Blue
SA02349,93000,Volkswagen,Hatchback,2019,7,124000,Manual,Petrol,1.1,Western Cape,Full,3,Yes,0,Dealership,Other
SA00146,96000,Renault,Sedan,2018,8,134500,Manual,Petrol,1.6,Gauteng,Full,4,No,0,Dealership,White
SA01267,329500,Suzuki,Luxury,2022,4,64500,Manual,Petrol,2.8,KwaZulu-Natal,Full,1,No,31,Private,Silver
SA01563,273000,Volkswagen,Luxury,2021,5,111500,Manual,Petrol,2.6,Western Cape,Full,2,No,10,Dealership,Blue
SA01855,210500,Hyundai,SUV,2020,6,122000,Automatic,Diesel,2.3,Gauteng,Partial,2,No,7,Dealership,Black
SA00922,59500,Nissan,Hatchback,2016,10,190000,Automatic,Diesel,1.6,Gauteng,Partial,4,No,0,Dealership,White
SA00978,161000,BMW,Hatchback,2020,6,76000,Manual,Petrol,1.6,Western Cape,Full,2,No,0,Private,White
SA00538,52500,Hyundai,Hatchback,2016,10,118500,Manual,Petrol,1.4,Western Cape,Full,3,No,0,Private,Blue
SA00681,235000,Mercedes-Benz,Luxury,2018,8,153500,Manual,Petrol,2.7,Gauteng,Full,4,No,0,Private,White
SA01036,269500,Kia,SUV,2021,5,20500,Automatic,Diesel,2.4,Western Cape,Partial,2,No,22,Dealership,Grey
SA01566,144500,Volkswagen,Luxury,2018,8,165000,Automatic,Petrol,2.2,KwaZulu-Natal,None,2,No,0,Private,Red
SA00121,199500,Audi,Luxury,2018,8,160500,Automatic,Petrol,3.1,Gauteng,None,3,No,0,Dealership,Grey
SA00676,195500,Suzuki,SUV,2020,6,143500,Automatic,Petrol,2.4,Western Cape,Partial,4,No,2,Private,White
SA01417,86500,Nissan,SUV,2013,13,221500,Automatic,Diesel,2.1,Gauteng,Full,4,No,0,Private,White
SA01786,112000,Nissan,SUV,2017,9,237000,Automatic,Diesel,2.1,Western Cape,Partial,3,No,0,Dealership,White
SA01026,310000,Toyota,Luxury,2021,5,53000,Automatic,Petrol,2.6,Gauteng,Full,2,No,18,Dealership,White
SA01404,128000,Hyundai,Bakkie,2015,11,169500,Automatic,Diesel,2.8,Western Cape,Partial,2,No,0,Private,White
SA01702,35000,Suzuki,Bakkie,2007,19,350000,Manual,Diesel,2.7,Limpopo,None,6,No,0,Dealership,White
SA01881,82000,Renault,Bakkie,2015,11,334000,Automatic,Diesel,2.4,Free State,Full,3,No,0,Private,Black
SA00175,79500,Ford,Hatchback,2019,7,172500,Manual,Petrol,1.1,Gauteng,Full,2,No,0,Private,Black
SA00998,83500,Ford,Luxury,2016,10,248000,Manual,Petrol,2.9,Gauteng,Full,3,No,0,Dealership,Blue
SA01367,187000,Hyundai,SUV,2022,4,16000,Automatic,Petrol,2,Gauteng,Full,4,Yes,23,Private,Red
SA01890,242000,Mercedes-Benz,Luxury,2016,10,195000,Automatic,Diesel,3.1,KwaZulu-Natal,Full,3,No,0,Private,Grey
SA00918,281000,Hyundai,Luxury,2022,4,37000,Automatic,Petrol,3,Western Cape,Full,3,No,34,Private,White
SA00799,320500,Hyundai,Sedan,2025,1,47500,Manual,Petrol,2.4,Free State,Full,1,No,60,Dealership,Black
SA01852,121500,Ford,SUV,2015,11,313500,Automatic,Diesel,2.1,Western Cape,Full,4,No,0,Private,Silver
SA01897,388000,Mercedes-Benz,Luxury,2022,4,130500,Automatic,Petrol,2.5,Gauteng,Full,2,No,23,Dealership,Black
SA01186,217500,Toyota,Hatchback,2025,1,10000,Manual,Diesel,1.9,North West,Partial,1,Yes,58,Dealership,Silver
SA00778,144000,Volkswagen,Bakkie,2017,9,97000,Manual,Diesel,2.4,Eastern Cape,Full,3,Yes,0,Dealership,Other
SA01937,185500,Suzuki,Luxury,2020,6,82000,Automatic,Petrol,2.8,Gauteng,Full,3,No,5,Dealership,Other
SA00501,89500,Nissan,SUV,2015,11,258500,Manual,Petrol,2.3,Eastern Cape,Partial,4,No,0,Private,Silver
SA00537,312000,Audi,Sedan,2023,3,51000,Automatic,Petrol,1.9,Western Cape,Full,2,No,19,Private,Silver
SA00793,63000,Toyota,SUV,2011,15,254000,Automatic,Diesel,2.4,KwaZulu-Natal,Full,4,No,0,Dealership,Black
SA01583,172000,Audi,Luxury,2015,11,283500,Automatic,Petrol,2.2,Mpumalanga,Full,3,No,0,Dealership,White
SA01051,63000,Toyota,Luxury,2013,13,106000,Automatic,Petrol,2.4,Limpopo,Partial,4,No,0,Dealership,White
SA01875,297500,Toyota,Luxury,2020,6,15000,Automatic,Diesel,2.3,Mpumalanga,Partial,2,No,11,Dealership,Red
SA01491,190000,Suzuki,SUV,2020,6,125500,Automatic,Diesel,2.8,Free State,Partial,2,No,0,Dealership,Silver
SA01449,25000,Suzuki,Hatchback,2012,14,350000,Automatic,Petrol,0.9,Gauteng,Full,4,Yes,0,Private,Blue
SA00843,220500,Mercedes-Benz,Luxury,2017,9,92500,Automatic,Petrol,2.6,Western Cape,Full,3,No,0,Dealership,Black
SA01618,426500,Ford,Bakkie,2025,1,12000,Manual,Diesel,2.6,Western Cape,Partial,2,No,60,Dealership,Other
SA01843,100000,Hyundai,SUV,2015,11,221500,Manual,Diesel,2.2,Gauteng,Full,3,Yes,0,Private,Silver
SA00870,122000,Toyota,Hatchback,2020,6,123000,Manual,Diesel,1.2,Eastern Cape,None,2,No,1,Private,Grey
SA01054,156000,Volkswagen,SUV,2017,9,44500,Automatic,Petrol,2.2,North West,Full,5,No,0,Dealership,White
SA01869,333500,Audi,Luxury,2018,8,98000,Automatic,Petrol,3,North West,Full,3,No,0,Dealership,Black
SA01453,229500,Isuzu,SUV,2021,5,150500,Automatic,Diesel,2.2,KwaZulu-Natal,Partial,2,No,32,Private,White
SA00871,39000,Toyota,Hatchback,2010,16,350000,Manual,Petrol,1.4,Gauteng,Full,4,No,0,Private,Other
SA01509,42500,Suzuki,Hatchback,2011,15,157500,Manual,Hybrid,1.5,Gauteng,Full,5,No,0,Dealership,Grey
SA00487,303500,Audi,Luxury,2018,8,165500,Automatic,Petrol,2.9,Gauteng,Full,3,No,0,Dealership,White
SA00452,170000,Hyundai,SUV,2016,10,64000,Automatic,Petrol,2.4,Gauteng,Full,3,No,0,Private,White
SA01745,189500,Toyota,Bakkie,2021,5,157500,Manual,Diesel,2.4,Mpumalanga,None,2,No,18,Private,Black
SA00567,221000,BMW,Sedan,2021,5,95000,Manual,Petrol,1.6,Western Cape,Full,3,No,2,Private,Grey
SA00217,353500,Volkswagen,SUV,2023,3,2500,Automatic,Petrol,2.1,Mpumalanga,Partial,1,No,38,Dealership,Blue
SA00188,130500,BMW,SUV,2016,10,100500,Manual,Petrol,2.4,Gauteng,Full,3,No,0,Dealership,White
SA00575,205500,Renault,Luxury,2020,6,105500,Automatic,Petrol,2.5,Gauteng,Full,3,No,0,Dealership,Grey
SA01507,416500,Toyota,SUV,2025,1,2500,Automatic,Petrol,2.4,Western Cape,Partial,2,No,60,Private,Black
SA00424,194500,Renault,Sedan,2022,4,105000,Manual,Petrol,2.3,Western Cape,Partial,2,No,18,Dealership,Black
SA02102,116500,Toyota,Bakkie,2012,14,270000,Automatic,Diesel,3.1,Gauteng,Full,3,No,0,Dealership,Silver
SA00754,211000,Suzuki,Hatchback,2023,3,25500,Automatic,Petrol,1.2,KwaZulu-Natal,Full,3,No,29,Private,White
SA01519,77500,Isuzu,Luxury,2013,13,240500,Automatic,Diesel,2.4,North West,Partial,3,No,0,Dealership,Blue
SA01350,92000,Toyota,Hatchback,2017,9,96500,Manual,Petrol,1.4,Western Cape,Partial,2,Yes,0,Private,Blue
SA02280,173500,Ford,Sedan,2022,4,58000,Manual,Diesel,1.8,KwaZulu-Natal,Full,1,No,19,Private,White
SA00903,89500,Renault,Hatchback,2017,9,36500,Manual,Petrol,1.9,Gauteng,Full,2,No,0,Dealership,Black
SA00810,218000,Nissan,SUV,2020,6,54500,Automatic,Diesel,1.8,Western Cape,Partial,3,No,0,Dealership,White
SA01942,38000,Nissan,Hatchback,2013,13,350000,Manual,Petrol,1.9,Gauteng,Full,5,Yes,0,Dealership,Blue
SA00679,38000,Ford,Hatchback,2013,13,206000,Manual,Petrol,1.2,Limpopo,Full,4,No,0,Dealership,Black
SA00131,441500,Kia,SUV,2025,1,2500,Automatic,Diesel,2.5,Gauteng,Full,1,No,57,Dealership,Red
SA02177,94000,Audi,Luxury,2011,15,139000,Automatic,Petrol,2.7,KwaZulu-Natal,Full,4,No,0,Private,Black
SA01102,513000,BMW,SUV,2022,4,2500,Automatic,Petrol,2,KwaZulu-Natal,Partial,2,No,26,Dealership,Other
SA01797,128500,Toyota,SUV,2015,11,75500,Automatic,Petrol,2.3,Western Cape,Full,3,No,0,Dealership,White
SA02074,157000,BMW,Hatchback,2020,6,84500,Manual,Petrol,1.3,Gauteng,Full,6,No,0,Dealership,White
SA01097,208500,Mercedes-Benz,Luxury,2017,9,149500,Manual,Petrol,2.6,Gauteng,Full,4,No,0,Private,Black
SA01998,323000,Ford,SUV,2022,4,58000,Automatic,Diesel,2.3,Western Cape,Full,2,No,34,Dealership,White
SA01045,129000,Toyota,Hatchback,2020,6,73500,Manual,Petrol,1.5,North West,Partial,2,No,5,Dealership,Black
SA01475,130000,Hyundai,Hatchback,2020,6,59000,Manual,Petrol,1.3,Limpopo,Full,2,No,0,Private,Black
SA00953,99500,Hyundai,Hatchback,2021,5,31000,Manual,Petrol,1.1,Eastern Cape,Partial,2,No,15,Dealership,Blue
SA01258,310000,Toyota,Luxury,2022,4,75500,Manual,Petrol,2.4,Gauteng,Full,1,No,25,Dealership,Black
SA00655,194500,Volkswagen,Sedan,2021,5,23000,Manual,Petrol,1.1,Gauteng,Full,3,No,5,Private,Grey
SA02043,499000,Nissan,Luxury,2021,5,64500,Manual,Petrol,2.9,Western Cape,Full,2,No,15,Dealership,Other
SA01420,105500,Isuzu,SUV,2014,12,213000,Automatic,Diesel,2.4,KwaZulu-Natal,Full,4,No,0,Private,Silver
SA01799,263500,Renault,Luxury,2019,7,53000,Automatic,Petrol,2.6,Western Cape,Full,3,No,0,Dealership,Silver
SA00834,180500,Hyundai,Hatchback,2023,3,67000,Automatic,Petrol,1.1,Limpopo,Full,2,No,27,Dealership,Red
SA02170,155000,Isuzu,Sedan,2020,6,43000,Manual,Petrol,1.8,Gauteng,Partial,2,No,0,Dealership,White
SA02224,96500,Nissan,Hatchback,2017,9,106500,Manual,Petrol,1.5,Gauteng,Full,2,No,0,Dealership,Silver
SA00350,73000,Ford,Hatchback,2018,8,249000,Manual,Petrol,1.7,KwaZulu-Natal,Full,3,No,0,Dealership,Grey
SA01558,286500,Hyundai,Sedan,2025,1,32500,Manual,Petrol,2.2,KwaZulu-Natal,Full,1,No,54,Private,White
SA00623,179500,Kia,SUV,2019,7,95500,Automatic,Diesel,3,North West,Full,2,No,0,Private,White
SA00876,97000,Suzuki,Hatchback,2021,5,75000,Manual,Petrol,1.9,Gauteng,Partial,2,No,3,Private,White
SA01829,297000,BMW,SUV,2021,5,109000,Automatic,Diesel,1.8,Eastern Cape,Full,3,No,34,Dealership,White
SA02355,336500,Toyota,SUV,2022,4,33000,Automatic,Petrol,2.7,Gauteng,Full,2,No,24,Dealership,Black
SA01927,157500,Hyundai,SUV,2016,10,65500,Automatic,Diesel,2.4,Gauteng,Partial,2,No,0,Dealership,Red
SA01466,302500,Hyundai,Sedan,2024,2,4000,Automatic,Petrol,1.8,Gauteng,Full,2,No,50,Dealership,Silver
SA01520,125000,Isuzu,SUV,2015,11,350000,Manual,Diesel,2,KwaZulu-Natal,Partial,3,No,0,Private,Grey
SA01724,452000,Mercedes-Benz,Luxury,2021,5,22000,Automatic,Petrol,2.6,Gauteng,Partial,2,No,13,Dealership,Black
SA02131,118000,Renault,Hatchback,2021,5,22000,Manual,Petrol,1.6,Gauteng,Partial,2,No,15,Dealership,White
SA00866,218000,Toyota,SUV,2021,5,121000,Manual,Diesel,2.3,Limpopo,Full,2,No,0,Dealership,White
SA01622,292500,Audi,Luxury,2017,9,81000,Automatic,Petrol,2.8,Gauteng,Partial,4,No,0,Dealership,Black
SA00558,83000,Nissan,Sedan,2016,10,89000,Manual,Diesel,2,Gauteng,Full,2,Yes,0,Dealership,White
SA02368,121000,Toyota,Bakkie,2017,9,207500,Automatic,Diesel,2.8,KwaZulu-Natal,Full,2,No,0,Private,Black
SA01012,67000,Ford,Sedan,2012,14,312500,Manual,Petrol,1.6,Gauteng,Partial,3,No,0,Dealership,White
SA01866,366000,Kia,SUV,2024,2,44000,Automatic,Diesel,2.3,Eastern Cape,Full,1,No,52,Private,Silver
SA01023,300500,Kia,Bakkie,2023,3,102000,Automatic,Diesel,2.6,KwaZulu-Natal,Partial,2,No,26,Private,Black
SA00393,155000,Isuzu,Sedan,2020,6,86000,Manual,Petrol,1.5,Gauteng,Partial,2,No,0,Private,White
SA02294,553000,Audi,Luxury,2022,4,39500,Automatic,Petrol,2.9,Limpopo,Full,2,No,21,Dealership,White
SA01862,29000,Renault,Hatchback,2014,12,193500,Automatic,Petrol,1.2,KwaZulu-Natal,None,5,Yes,0,Private,White
SA00396,249500,Toyota,Bakkie,2020,6,151000,Manual,Petrol,2.2,Limpopo,Full,4,No,11,Private,White
SA02119,36000,Hyundai,Luxury,2007,19,245000,Automatic,Petrol,2.3,Mpumalanga,Partial,4,No,0,Dealership,White
SA02300,39000,Toyota,Sedan,2011,15,297000,Manual,Petrol,1.7,Gauteng,Full,5,Yes,0,Private,Black
SA01687,108000,Toyota,SUV,2014,12,86000,Automatic,Diesel,2.2,Mpumalanga,Full,4,No,0,Dealership,Silver
SA01162,237500,Volkswagen,Sedan,2023,3,22000,Automatic,Diesel,1.5,Eastern Cape,Full,2,No,36,Dealership,White
SA01497,66000,Hyundai,Hatchback,2015,11,149500,Automatic,Petrol,1.4,Gauteng,Partial,6,No,0,Dealership,White
SA01281,67500,Hyundai,Hatchback,2016,10,220000,Manual,Petrol,1.6,Gauteng,Full,3,No,0,Dealership,White
SA00292,53500,Suzuki,SUV,2011,15,204000,Automatic,Petrol,2.4,Gauteng,Full,4,Yes,0,Dealership,White
SA00079,191000,Isuzu,Sedan,2021,5,62500,Manual,Petrol,1.8,Mpumalanga,Full,2,No,8,Dealership,Grey
SA01903,71000,Volkswagen,Bakkie,2011,15,93000,Manual,Petrol,2.2,Free State,Full,4,No,0,Private,White
SA01252,383500,BMW,Luxury,2023,3,65000,Automatic,Petrol,2.3,Limpopo,Full,2,No,30,Private,Grey
SA01269,92000,Volkswagen,SUV,2014,12,335000,Manual,Diesel,2.3,Gauteng,Full,3,No,0,Private,White
SA01280,196000,Hyundai,Hatchback,2025,1,40000,Manual,Petrol,1.5,KwaZulu-Natal,Full,2,No,60,Private,White
SA00494,35000,Toyota,Luxury,2006,20,271000,Automatic,Diesel,3,KwaZulu-Natal,Full,6,No,0,Private,White
SA00111,212500,Volkswagen,Bakkie,2020,6,150500,Manual,Diesel,2.4,Gauteng,Full,2,No,0,Private,White
SA00361,82000,Renault,SUV,2014,12,114500,Manual,Petrol,2.1,Limpopo,Full,3,No,0,Private,Silver
SA01729,154500,Ford,Hatchback,2022,4,21000,Manual,Diesel,1.2,Western Cape,Full,3,No,30,Private,Other
SA01700,158000,Volkswagen,Hatchback,2022,4,29500,Automatic,Diesel,1.2,Western Cape,Full,2,No,9,Dealership,White
SA00717,29500,Toyota,Hatchback,2011,15,217000,Manual,Petrol,1.6,KwaZulu-Natal,Partial,3,No,0,Private,White
SA01640,129500,Hyundai,Sedan,2019,7,116500,Automatic,Petrol,1.6,Western Cape,Full,2,No,0,Dealership,Black
SA00636,248000,Toyota,SUV,2019,7,146000,Automatic,Petrol,2.8,Gauteng,Full,3,No,0,Dealership,Black
SA01567,81000,Hyundai,Hatchback,2019,7,215000,Automatic,Petrol,1.2,Western Cape,Partial,2,No,0,Dealership,White
SA00296,277000,Nissan,SUV,2024,2,47000,Manual,Petrol,1.8,North West,Partial,1,No,44,Private,Black
SA02374,175000,Kia,Luxury,2018,8,142000,Manual,Petrol,3,Gauteng,Full,2,No,0,Private,White
SA01989,229500,Hyundai,Sedan,2023,3,55000,Manual,Petrol,1.9,Limpopo,Full,1,No,42,Dealership,Silver
SA01690,222000,Mercedes-Benz,Sedan,2021,5,28500,Manual,Diesel,1.7,Gauteng,Full,1,No,1,Private,White
SA00219,127500,Kia,Sedan,2019,7,57500,Manual,Diesel,1.6,Limpopo,Partial,4,No,9,Dealership,Silver
SA00459,265000,Toyota,Bakkie,2020,6,170500,Automatic,Petrol,2.6,Gauteng,Full,3,No,0,Dealership,Red
SA00672,85500,Toyota,Sedan,2017,9,238500,Manual,Petrol,1.8,KwaZulu-Natal,Partial,3,No,0,Dealership,Red
SA01218,213000,BMW,Luxury,2018,8,109000,Automatic,Petrol,2.5,Western Cape,Full,3,No,0,Dealership,Other
SA01424,105000,Toyota,SUV,2016,10,245500,Automatic,Diesel,2.3,North West,Partial,4,No,0,Dealership,White
SA01935,47500,Volkswagen,Sedan,2012,14,289000,Automatic,Petrol,1.5,Eastern Cape,Partial,3,No,0,Dealership,Blue
SA02387,175500,Toyota,Hatchback,2023,3,58500,Manual,Petrol,1.9,KwaZulu-Natal,Full,2,No,24,Private,Black
SA01887,315500,Audi,Luxury,2017,9,135000,Manual,Petrol,2.6,KwaZulu-Natal,Full,2,No,0,Dealership,Grey
SA00500,22000,Nissan,Hatchback,2009,17,291500,Automatic,Petrol,1.1,Eastern Cape,Full,5,No,0,Private,Silver
SA02385,82500,Hyundai,Hatchback,2019,7,157000,Manual,Petrol,1.6,Gauteng,None,2,No,0,Dealership,White
SA00417,334500,Audi,Luxury,2020,6,103000,Manual,Petrol,2.3,Eastern Cape,Full,2,No,0,Dealership,Black
SA00833,188000,Ford,SUV,2021,5,88000,Manual,Diesel,2,KwaZulu-Natal,Partial,2,No,1,Dealership,Grey
SA00520,320500,Nissan,Bakkie,2023,3,46000,Automatic,Petrol,2.3,Western Cape,Full,2,No,34,Dealership,Black
SA01821,196000,Suzuki,Bakkie,2019,7,178000,Manual,Diesel,2.5,Gauteng,Full,2,Yes,0,Dealership,Red
SA01899,71000,Nissan,Bakkie,2011,15,241500,Automatic,Diesel,2.1,Gauteng,Full,3,No,0,Dealership,Black
SA01175,139500,Audi,Sedan,2018,8,139500,Manual,Petrol,1.5,Western Cape,Full,3,No,0,Dealership,Black
SA00599,292000,Toyota,SUV,2023,3,41500,Manual,Petrol,2.1,Western Cape,Full,2,No,37,Dealership,Blue
SA00593,112500,Volkswagen,SUV,2015,11,72500,Automatic,Petrol,3,KwaZulu-Natal,None,3,No,0,Dealership,Silver
SA01149,221500,Suzuki,SUV,2020,6,13500,Automatic,Diesel,1.8,KwaZulu-Natal,Full,2,No,0,Dealership,White
SA01705,136500,Mercedes-Benz,Luxury,2012,14,221500,Automatic,Diesel,2.8,Gauteng,Full,3,No,0,Private,Black
SA01676,688500,Audi,Luxury,2023,3,14500,Automatic,Diesel,3.3,Gauteng,Full,2,No,48,Dealership,Black
SA00753,74000,Renault,Sedan,2014,12,9500,Automatic,Petrol,1.9,Gauteng,Full,3,No,0,Dealership,White
SA02140,35500,Toyota,SUV,2008,18,350000,Automatic,Petrol,2.5,Gauteng,Full,4,No,0,Private,Black
SA02364,51500,Suzuki,Hatchback,2018,8,192500,Automatic,Petrol,1.2,Eastern Cape,None,3,No,0,Private,White
SA02183,80500,Volkswagen,Hatchback,2016,10,121500,Manual,Petrol,1.1,Eastern Cape,Full,4,No,0,Private,White
SA00654,67000,Hyundai,Bakkie,2011,15,140000,Manual,Diesel,2.9,KwaZulu-Natal,Full,3,No,0,Private,White
SA00147,143500,Mercedes-Benz,Luxury,2014,12,256500,Manual,Petrol,2.9,Western Cape,Full,4,No,0,Dealership,White
SA01943,31500,Toyota,Sedan,2009,17,327000,Manual,Petrol,2,Gauteng,Full,5,No,0,Private,Grey
SA01752,93000,Kia,Sedan,2017,9,7500,Manual,Petrol,1.4,Gauteng,Partial,3,Yes,0,Private,Silver
SA00156,219000,BMW,Luxury,2016,10,149000,Manual,Petrol,2.8,Eastern Cape,None,3,No,0,Dealership,Black
SA01071,132500,Toyota,Sedan,2019,7,158000,Manual,Petrol,1.5,Gauteng,Full,2,No,0,Private,Black
SA01893,77500,Ford,Bakkie,2011,15,340500,Manual,Diesel,2.7,Gauteng,Full,4,No,0,Private,White
SA02221,91000,Toyota,Sedan,2017,9,178000,Manual,Diesel,2,Limpopo,Partial,2,No,0,Private,White
SA00649,54000,Volkswagen,Hatchback,2015,11,159000,Automatic,Petrol,1.1,Western Cape,Partial,3,No,0,Private,Other
SA01370,500000,BMW,Luxury,2023,3,60000,Automatic,Petrol,2.7,Western Cape,Partial,1,No,42,Dealership,Grey
SA01065,165000,Renault,SUV,2020,6,18500,Automatic,Diesel,2.4,North West,None,2,Yes,3,Private,White
SA01728,63500,Renault,Hatchback,2015,11,51000,Automatic,Petrol,1,Free State,Partial,4,No,0,Private,White
SA02142,183500,Renault,Hatchback,2024,2,77000,Manual,Petrol,1.8,KwaZulu-Natal,Partial,3,No,50,Dealership,White
SA02073,92500,Kia,Sedan,2014,12,148000,Manual,Petrol,2.2,Gauteng,Full,4,No,0,Dealership,White
SA01684,193500,Kia,Bakkie,2018,8,187500,Manual,Diesel,2.4,Gauteng,Full,2,No,0,Dealership,Red
SA01052,310000,Hyundai,Sedan,2025,1,2500,Manual,Diesel,1.8,Western Cape,Full,1,No,54,Private,Grey
SA01076,185500,Mercedes-Benz,Luxury,2016,10,177500,Automatic,Diesel,2.9,Limpopo,None,2,No,0,Dealership,Silver
SA01198,394500,Ford,Luxury,2025,1,24000,Automatic,Petrol,2.7,KwaZulu-Natal,Full,2,No,60,Private,Black
SA00913,26000,Nissan,Sedan,2008,18,214000,Manual,Petrol,1.4,Limpopo,Full,5,No,0,Private,Grey
SA00339,163000,Volkswagen,SUV,2017,9,93000,Automatic,Petrol,2,Free State,Partial,3,No,0,Private,Grey
SA01547,602000,Audi,Luxury,2025,1,2500,Automatic,Petrol,2.4,Western Cape,Partial,1,No,57,Dealership,White
SA00941,48500,Toyota,Hatchback,2012,14,294500,Automatic,Petrol,1.6,Gauteng,Partial,3,No,0,Private,Grey
SA01151,448000,Mercedes-Benz,Luxury,2021,5,35000,Automatic,Petrol,2.7,Western Cape,Full,2,No,6,Dealership,Grey
SA00473,34000,Suzuki,SUV,2008,18,350000,Manual,Petrol,2.2,Eastern Cape,Full,4,Yes,0,Dealership,White
SA00885,395500,Toyota,SUV,2024,2,47000,Automatic,Diesel,2.2,Gauteng,Full,1,No,39,Private,Red
SA02201,110500,Audi,Hatchback,2018,8,59000,Automatic,Petrol,1.3,Western Cape,Full,3,No,0,Private,Silver
SA02312,324500,BMW,Sedan,2024,2,4000,Manual,Petrol,1.3,Western Cape,Full,2,No,46,Dealership,Black
SA01658,66500,Ford,Hatchback,2014,12,2500,Automatic,Petrol,1.7,Gauteng,Full,4,No,0,Dealership,Black
SA01090,335000,Mercedes-Benz,Bakkie,2018,8,156500,Manual,Diesel,2.5,Limpopo,Full,3,No,0,Dealership,Other
SA00557,60000,Volkswagen,Sedan,2010,16,7000,Automatic,Petrol,1.9,Gauteng,Full,4,No,0,Dealership,Black
SA02117,162500,Volkswagen,Sedan,2018,8,86000,Automatic,Petrol,1.5,Western Cape,Full,3,No,0,Private,Blue
SA01853,100500,Kia,Hatchback,2021,5,120500,Manual,Petrol,1.2,Western Cape,Full,3,No,19,Dealership,Silver
SA02024,103500,Ford,Hatchback,2018,8,39500,Automatic,Petrol,1.3,Gauteng,Partial,2,No,0,Dealership,Silver
SA01907,192500,Kia,Bakkie,2018,8,96500,Automatic,Diesel,2.5,Mpumalanga,Full,2,No,0,Dealership,Black
SA02104,667500,Audi,Luxury,2024,2,20000,Automatic,Petrol,2.5,Limpopo,Partial,2,No,59,Dealership,Black
SA01418,146000,Audi,Bakkie,2017,9,279000,Manual,Petrol,2.6,KwaZulu-Natal,Partial,3,No,0,Private,Grey
SA00293,76500,Kia,Hatchback,2018,8,34000,Manual,Petrol,0.9,KwaZulu-Natal,None,2,No,0,Dealership,Black
SA00669,282500,BMW,Luxury,2021,5,141500,Automatic,Petrol,2.6,Gauteng,Full,3,Yes,2,Private,White
SA00340,147000,Hyundai,Bakkie,2020,6,114000,Manual,Diesel,2.8,North West,None,2,Yes,8,Dealership,White
SA00114,208500,Mercedes-Benz,Luxury,2014,12,232500,Automatic,Petrol,3.2,Gauteng,Partial,4,No,0,Dealership,White
SA01601,393000,Isuzu,Luxury,2020,6,139500,Manual,Hybrid,2.8,Gauteng,Full,2,No,0,Private,Red
SA01033,260500,Audi,Luxury,2021,5,17000,Automatic,Petrol,2.4,Gauteng,Full,2,No,8,Private,Blue
SA00226,252000,Kia,SUV,2022,4,30500,Automatic,Diesel,1.9,Gauteng,Full,2,No,40,Private,Blue
SA01844,226000,Ford,Hatchback,2024,2,20000,Manual,Petrol,1.3,Western Cape,Full,1,No,43,Private,Silver
SA01636,141000,Isuzu,Hatchback,2018,8,2500,Manual,Petrol,1.4,Western Cape,Full,2,No,0,Dealership,Silver
SA00796,134000,BMW,Luxury,2013,13,100500,Automatic,Petrol,2.7,Gauteng,Full,4,No,0,Private,White
SA00863,232000,Toyota,Luxury,2019,7,67000,Automatic,Petrol,2.6,Western Cape,Full,3,No,0,Dealership,Black
SA02314,166000,Ford,Hatchback,2023,3,25500,Manual,Petrol,1.5,Gauteng,Partial,1,No,38,Dealership,White
SA01654,120000,Renault,Sedan,2018,8,2500,Automatic,Petrol,1.9,North West,Partial,2,No,0,Dealership,Silver
SA00023,398000,Hyundai,SUV,2025,1,2500,Automatic,Diesel,2.6,Western Cape,Partial,3,No,60,Private,Black
SA02302,173000,Ford,Hatchback,2023,3,53000,Manual,Petrol,0.9,Western Cape,Full,2,No,29,Private,Silver
SA00207,91000,Renault,SUV,2016,10,65000,Manual,Petrol,2.7,KwaZulu-Natal,Partial,5,No,0,Private,Grey
SA00610,624500,BMW,Luxury,2024,2,7500,Automatic,Petrol,2.7,Eastern Cape,Partial,2,No,60,Dealership,White
SA00381,173000,Kia,Bakkie,2017,9,94500,Manual,Diesel,2.9,Gauteng,Partial,3,No,0,Private,Silver
SA00195,86000,Isuzu,SUV,2012,14,134500,Automatic,Diesel,1.7,Western Cape,Partial,3,Yes,0,Dealership,Other
SA02112,179000,Ford,SUV,2019,7,89000,Automatic,Petrol,2.4,Gauteng,Full,2,No,0,Private,Silver
SA00900,203500,Volkswagen,Sedan,2021,5,52500,Manual,Petrol,1.5,Gauteng,Full,3,No,29,Private,Black
SA01765,173500,Nissan,Bakkie,2018,8,96500,Manual,Diesel,3,Northern Cape,Full,2,No,0,Private,White
SA02247,49000,Ford,SUV,2010,16,129000,Automatic,Diesel,1.7,Free State,Full,4,No,0,Dealership,Silver
